Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Category,Product,Brand,Quantity,MRP,Discount_Percent,Sale_Rate,Sales_Amount,Cost,Profit,Payment_Method,Salesperson,Order_Status
ORD100618,2025-08-01 00:00:00,CUST1033,Aarav Singh,Nagpur,Maharashtra,Grocery,Basmati Rice,Patanjali,4,200,10,180,720,549.72,170.28,Net Banking,Vikas,Completed
ORD100619,2026-02-19 00:00:00,CUST1183,Vikas Verma,Vadodara,Gujarat,Grocery,Wheat Flour,Patanjali,3,100,10,90,270,203.82,66.18,Cash,Vikas,Completed
ORD100620,2026-02-13 00:00:00,CUST1160,Rohan Singh,Bhopal,Madhya Pradesh,Snacks,Biscuits,Britannia,7,100,0,100,700,505.54,194.46,UPI,Pooja,Completed
ORD100621,2025-05-03 00:00:00,CUST1214,Vivaan Khan,Mumbai,Maharashtra,Grocery,Toor Dal,Nestle,5,150,10,135,675,471.45,203.55,Net Banking,Amit,Completed
ORD100622,2025-07-03 00:00:00,CUST1242,Pooja Agrawal,Nagpur,Maharashtra,Home Care,Toilet Cleaner,Patanjali,2,50,10,45,90,73.22,16.78,UPI,Neha,Completed
ORD100623,2025-10-18 00:00:00,CUST1258,Vikas Patel,Mumbai,Maharashtra,Grocery,Wheat Flour,Britannia,5,100,0,100,500,391.45,108.55,Cash,Sneha,Completed
ORD100624,2025-12-10 00:00:00,CUST1007,Amit Khan,Mumbai,Maharashtra,Home Care,Dishwash,Patanjali,4,60,10,54,216,175.8,40.2,Credit Card,Vikas,Completed
ORD100625,2025-06-16 00:00:00,CUST1288,Pooja Khan,Nagpur,Maharashtra,Baby Care,Baby Lotion,HUL,5,40,2,39.2,196,167.4,28.6,UPI,Pooja,Completed
ORD100626,2025-11-14 00:00:00,CUST1163,Meera Khan,Pune,Maharashtra,Grocery,Toor Dal,Tata,5,30,15,25.5,127.5,110.4,17.1,Debit Card,Sneha,Completed
ORD100627,2026-01-17 00:00:00,CUST1299,Meera Sharma,Surat,Gujarat,Home Care,Dishwash,Parle,1,250,8,230,230,196.93,33.07,Debit Card,Rohan,Completed
ORD100628,2026-03-05 00:00:00,CUST1175,Rohan Gupta,Ahmedabad,Gujarat,Beverages,Soft Drink,Patanjali,5,80,12,70.4,352,284.75,67.25,UPI,Amit,Completed
ORD100629,2026-02-27 00:00:00,CUST1124,Aditya Sharma,Jabalpur,Madhya Pradesh,Beverages,Coffee,Tata,7,300,12,264,1848,1597.54,250.46,Cash,Sneha,Completed
ORD100630,2026-02-25 00:00:00,CUST1137,Priya Patel,Nashik,Maharashtra,Baby Care,Baby Powder,Patanjali,7,50,5,47.5,332.5,279.72,52.78,Cash,Sneha,Completed
ORD100631,2025-07-29 00:00:00,CUST1179,Vivaan Mehta,Nashik,Maharashtra,Home Care,Detergent,P&G,6,150,8,138,828,590.16,237.84,UPI,Pooja,Completed
ORD100632,2026-01-19 00:00:00,CUST1170,Pooja Singh,Vadodara,Gujarat,Personal Care,Face Wash,ITC,1,500,0,500,0,421.54,0,Net Banking,Neha,Cancelled
ORD100633,2025-12-25 00:00:00,CUST1087,Sneha Singh,Udaipur,Rajasthan,Snacks,Chips,Nestle,7,30,2,29.4,205.8,151.55,54.25,Debit Card,Amit,Completed
ORD100634,2025-08-19 00:00:00,CUST1138,Vivaan Singh,Ujjain,Madhya Pradesh,Personal Care,Soap,Britannia,2,50,10,45,0,75.66,0,Cash,Amit,Cancelled
ORD100635,2025-05-03 00:00:00,CUST1260,Priya Verma,Pune,Maharashtra,Baby Care,Baby Powder,Parle,5,80,0,80,400,303.35,96.65,Net Banking,Amit,Completed
ORD100636,2026-02-27 00:00:00,CUST1175,Kavya Joshi,Jabalpur,Madhya Pradesh,Baby Care,Baby Lotion,Britannia,6,30,15,25.5,0,107.82,0,Cash,Pooja,Returned
ORD100637,2025-11-11 00:00:00,CUST1217,Vikas Joshi,Bhopal,Madhya Pradesh,Beverages,Fruit Juice,HUL,2,200,15,170,340,235.04,104.96,UPI,Neha,Completed
ORD100638,2026-03-16 00:00:00,CUST1076,Aditya Mehta,Jaipur,Rajasthan,Home Care,Detergent,Dabur,1,40,15,34,34,27.98,6.02,UPI,Pooja,Completed
ORD100639,2025-10-23 00:00:00,CUST1105,Sneha Verma,Mumbai,Maharashtra,Baby Care,Baby Soap,Patanjali,3,80,12,70.4,211.2,172.83,38.37,UPI,Rohan,Completed
ORD100640,2025-12-27 00:00:00,CUST1060,Vikas Verma,Ujjain,Madhya Pradesh,Home Care,Floor Cleaner,Britannia,5,60,0,60,300,222.2,77.8,UPI,Neha,Completed
ORD100641,2025-11-06 00:00:00,CUST1288,Kavya Jain,Pune,Maharashtra,Snacks,Biscuits,Britannia,2,250,10,225,450,357.74,92.26,UPI,Pooja,Completed
ORD100642,2025-11-07 00:00:00,CUST1004,Neha Gupta,Pune,Maharashtra,Personal Care,Soap,Britannia,1,150,5,142.5,0,114.31,0,UPI,Neha,Cancelled
ORD100643,2025-11-27 00:00:00,CUST1247,Aditya Gupta,Nagpur,Maharashtra,Beverages,Fruit Juice,Parle,3,300,2,294,882,655.62,226.38,Debit Card,Rohan,Completed
ORD100644,2026-02-27 00:00:00,CUST1127,Kavya Sharma,Ahmedabad,Gujarat,Baby Care,Baby Lotion,Tata,4,50,2,49,196,146,50,Net Banking,Amit,Completed
ORD100645,2025-04-26 00:00:00,CUST1235,Pooja Gupta,Surat,Gujarat,Home Care,Detergent,HUL,7,30,15,25.5,178.5,121.45,57.05,Cash,Pooja,Completed
ORD100646,2025-09-15 00:00:00,CUST1142,Arjun Joshi,Kota,Rajasthan,Beverages,Fruit Juice,Patanjali,4,50,0,50,200,140.24,59.76,UPI,Pooja,Completed
ORD100647,2025-11-22 00:00:00,CUST1173,Sneha Jain,Jabalpur,Madhya Pradesh,Grocery,Cooking Oil,Parle,7,150,15,127.5,892.5,707.42,185.08,Net Banking,Vikas,Completed
ORD100648,2025-12-06 00:00:00,CUST1190,Amit Gupta,Burhanpur,Madhya Pradesh,Personal Care,Soap,Parle,7,40,15,34,238,201.39,36.61,UPI,Pooja,Completed
ORD100649,2025-07-24 00:00:00,CUST1158,Aditya Jain,Jaipur,Rajasthan,Beverages,Soft Drink,Britannia,5,250,5,237.5,0,1020.1,0,UPI,Vikas,Returned
ORD100650,2025-05-02 00:00:00,CUST1269,Meera Verma,Nagpur,Maharashtra,Snacks,Biscuits,Parle,7,80,10,72,504,418.67,85.33,UPI,Vikas,Completed
ORD100651,2025-10-13 00:00:00,CUST1249,Vivaan Gupta,Jabalpur,Madhya Pradesh,Baby Care,Baby Soap,Dabur,2,200,2,196,392,287.98,104.02,Debit Card,Neha,Completed
ORD100652,2025-06-27 00:00:00,CUST1287,Ananya Patel,Ahmedabad,Gujarat,Grocery,Wheat Flour,P&G,1,120,8,110.4,110.4,91.78,18.62,Credit Card,Pooja,Completed
ORD100653,2026-01-04 00:00:00,CUST1131,Arjun Jain,Surat,Gujarat,Beverages,Coffee,Parle,7,100,2,98,686,565.67,120.33,UPI,Pooja,Completed
ORD100654,2025-12-05 00:00:00,CUST1221,Neha Joshi,Vadodara,Gujarat,Snacks,Cookies,P&G,7,100,5,95,665,499.24,165.76,Cash,Neha,Completed
ORD100655,2025-05-03 00:00:00,CUST1062,Rahul Verma,Jabalpur,Madhya Pradesh,Personal Care,Soap,Britannia,1,30,2,29.4,29.4,20.23,9.17,UPI,Pooja,Completed
ORD100656,2026-02-20 00:00:00,CUST1136,Arjun Joshi,Indore,Madhya Pradesh,Home Care,Dishwash,Nestle,7,500,15,425,2975,2499.84,475.16,UPI,Pooja,Completed
ORD100657,2026-03-06 00:00:00,CUST1250,Amit Patel,Kota,Rajasthan,Home Care,Glass Cleaner,Tata,1,40,5,38,38,27.65,10.35,Cash,Amit,Completed
ORD100658,2025-04-17 00:00:00,CUST1265,Vivaan Gupta,Ahmedabad,Gujarat,Grocery,Wheat Flour,Dabur,4,250,15,212.5,0,736.28,0,Net Banking,Pooja,Returned
ORD100659,2025-12-18 00:00:00,CUST1259,Arjun Jain,Ahmedabad,Gujarat,Baby Care,Baby Shampoo,ITC,6,100,10,90,540,415.08,124.92,Cash,Sneha,Completed
ORD100660,2025-11-14 00:00:00,CUST1245,Vivaan Jain,Khandwa,Madhya Pradesh,Home Care,Floor Cleaner,Nestle,3,60,8,55.2,165.6,132.63,32.97,UPI,Rohan,Completed
ORD100661,2025-07-21 00:00:00,CUST1274,Amit Joshi,Jabalpur,Madhya Pradesh,Baby Care,Diapers,HUL,2,120,0,120,240,174.82,65.18,Debit Card,Amit,Completed
ORD100662,2025-04-05 00:00:00,CUST1197,Arjun Singh,Jabalpur,Madhya Pradesh,Snacks,Chips,Nestle,5,60,5,57,285,223.45,61.55,Cash,Pooja,Completed
ORD100663,2025-10-08 00:00:00,CUST1187,Meera Mehta,Nagpur,Maharashtra,Baby Care,Baby Powder,HUL,2,100,12,88,176,153.16,22.84,UPI,Neha,Completed
ORD100664,2025-05-29 00:00:00,CUST1181,Aditya Patel,Surat,Gujarat,Home Care,Toilet Cleaner,HUL,2,40,8,36.8,73.6,51.9,21.7,UPI,Amit,Completed
ORD100665,2026-03-26 00:00:00,CUST1119,Kavya Mehta,Pune,Maharashtra,Baby Care,Baby Powder,HUL,5,300,0,300,1500,1264.8,235.2,UPI,Amit,Completed
ORD100666,2025-06-10 00:00:00,CUST1017,Pooja Jain,Ahmedabad,Gujarat,Grocery,Basmati Rice,HUL,5,80,2,78.4,392,289.2,102.8,UPI,Pooja,Completed
ORD100667,2025-12-23 00:00:00,CUST1035,Aarav Patel,Bhopal,Madhya Pradesh,Snacks,Namkeen,Patanjali,6,150,10,135,810,597.72,212.28,Cash,Neha,Completed
ORD100668,2025-06-19 00:00:00,CUST1165,Pooja Sharma,Vadodara,Gujarat,Grocery,Basmati Rice,Nestle,2,120,2,117.6,0,198.08,0,UPI,Neha,Returned
ORD100669,2025-11-13 00:00:00,CUST1025,Priya Singh,Nashik,Maharashtra,Beverages,Soft Drink,Parle,2,120,10,108,216,185.66,30.34,UPI,Pooja,Completed
ORD100670,2025-06-20 00:00:00,CUST1114,Vikas Khan,Ujjain,Madhya Pradesh,Grocery,Toor Dal,Tata,3,80,12,70.4,211.2,170.19,41.01,Debit Card,Sneha,Completed
ORD100671,2025-11-08 00:00:00,CUST1274,Priya Gupta,Ujjain,Madhya Pradesh,Home Care,Glass Cleaner,Tata,5,50,15,42.5,212.5,161.1,51.4,UPI,Neha,Completed
ORD100672,2025-10-28 00:00:00,CUST1074,Amit Gupta,Indore,Madhya Pradesh,Grocery,Toor Dal,P&G,6,300,2,294,1764,1517.58,246.42,UPI,Amit,Completed
ORD100673,2025-10-28 00:00:00,CUST1184,Meera Sharma,Vadodara,Gujarat,Personal Care,Soap,Britannia,5,250,10,225,1125,882.15,242.85,UPI,Amit,Completed
ORD100674,2025-12-11 00:00:00,CUST1085,Priya Gupta,Indore,Madhya Pradesh,Home Care,Floor Cleaner,HUL,3,500,10,450,1350,922.86,427.14,Debit Card,Pooja,Completed
ORD100675,2026-03-25 00:00:00,CUST1106,Neha Singh,Ujjain,Madhya Pradesh,Snacks,Cookies,HUL,5,150,12,132,660,452.55,207.45,UPI,Pooja,Completed
ORD100676,2025-09-01 00:00:00,CUST1141,Priya Patel,Nashik,Maharashtra,Baby Care,Baby Powder,HUL,7,50,5,47.5,0,267.12,0,Net Banking,Pooja,Returned
ORD100677,2025-07-03 00:00:00,CUST1152,Kavya Joshi,Indore,Madhya Pradesh,Home Care,Floor Cleaner,ITC,7,200,12,176,1232,921.83,310.17,Net Banking,Sneha,Completed
ORD100678,2025-11-04 00:00:00,CUST1107,Kavya Agrawal,Ujjain,Madhya Pradesh,Baby Care,Baby Soap,Dabur,5,60,5,57,285,212.9,72.1,Cash,Amit,Completed
ORD100679,2025-07-25 00:00:00,CUST1074,Aarav Singh,Surat,Gujarat,Baby Care,Diapers,P&G,7,40,8,36.8,0,197.68,0,UPI,Amit,Returned
ORD100680,2026-03-14 00:00:00,CUST1166,Neha Sharma,Nashik,Maharashtra,Home Care,Dishwash,Nestle,1,60,12,52.8,52.8,42.52,10.28,UPI,Sneha,Completed
ORD100681,2025-11-13 00:00:00,CUST1072,Aditya Patel,Ujjain,Madhya Pradesh,Beverages,Tea,Dabur,3,40,12,35.2,105.6,78,27.6,UPI,Rohan,Completed
ORD100682,2025-08-13 00:00:00,CUST1280,Aditya Verma,Indore,Madhya Pradesh,Baby Care,Diapers,Parle,4,500,10,450,1800,1438.2,361.8,Debit Card,Amit,Completed
ORD100683,2025-04-14 00:00:00,CUST1231,Pooja Gupta,Khandwa,Madhya Pradesh,Baby Care,Baby Powder,P&G,7,80,10,72,504,374.64,129.36,Net Banking,Vikas,Completed
ORD100684,2026-02-10 00:00:00,CUST1090,Arjun Khan,Khandwa,Madhya Pradesh,Baby Care,Baby Powder,Patanjali,4,50,8,46,184,138,46,UPI,Amit,Completed
ORD100685,2025-06-16 00:00:00,CUST1160,Aarav Singh,Ujjain,Madhya Pradesh,Beverages,Green Tea,Parle,3,250,8,230,690,506.22,183.78,UPI,Amit,Completed
ORD100686,2025-12-01 00:00:00,CUST1045,Neha Mehta,Kota,Rajasthan,Snacks,Chips,ITC,7,300,8,276,1932,1473.71,458.29,UPI,Pooja,Completed
ORD100687,2025-05-26 00:00:00,CUST1015,Neha Jain,Vadodara,Gujarat,Baby Care,Baby Lotion,Dabur,7,150,0,150,1050,859.88,190.12,UPI,Amit,Completed
ORD100688,2025-09-02 00:00:00,CUST1175,Aditya Singh,Ujjain,Madhya Pradesh,Snacks,Biscuits,Parle,7,300,10,270,1890,1380.68,509.32,Cash,Pooja,Completed
ORD100689,2026-01-28 00:00:00,CUST1029,Rohan Mehta,Khandwa,Madhya Pradesh,Beverages,Soft Drink,P&G,3,250,12,220,660,534.6,125.4,UPI,Pooja,Completed
ORD100690,2025-09-02 00:00:00,CUST1257,Arjun Patel,Ahmedabad,Gujarat,Snacks,Biscuits,ITC,4,150,0,150,0,464.24,0,Net Banking,Vikas,Returned
ORD100691,2025-12-18 00:00:00,CUST1273,Rahul Singh,Indore,Madhya Pradesh,Grocery,Cooking Oil,HUL,7,100,2,98,686,557.76,128.24,Net Banking,Amit,Completed
ORD100692,2025-04-15 00:00:00,CUST1179,Kavya Agrawal,Bhopal,Madhya Pradesh,Home Care,Floor Cleaner,Britannia,5,500,10,450,0,1960.15,0,Cash,Sneha,Cancelled
ORD100693,2025-05-13 00:00:00,CUST1293,Neha Jain,Bhopal,Madhya Pradesh,Grocery,Cooking Oil,ITC,5,80,0,80,400,344.75,55.25,UPI,Vikas,Completed
ORD100694,2025-04-07 00:00:00,CUST1292,Rohan Gupta,Ujjain,Madhya Pradesh,Beverages,Coffee,Patanjali,4,80,12,70.4,281.6,236.8,44.8,Credit Card,Pooja,Completed
ORD100695,2025-10-13 00:00:00,CUST1027,Amit Mehta,Ujjain,Madhya Pradesh,Snacks,Chips,Patanjali,5,250,8,230,1150,911.5,238.5,Cash,Amit,Completed
ORD100696,2025-05-11 00:00:00,CUST1255,Vivaan Verma,Surat,Gujarat,Home Care,Glass Cleaner,ITC,5,80,5,76,0,273.75,0,Net Banking,Sneha,Returned
ORD100697,2025-07-09 00:00:00,CUST1256,Meera Sharma,Vadodara,Gujarat,Beverages,Soft Drink,Nestle,4,500,2,490,1960,1395,565,Credit Card,Neha,Completed
ORD100698,2026-02-25 00:00:00,CUST1165,Aarav Mehta,Ahmedabad,Gujarat,Home Care,Detergent,HUL,6,60,15,51,306,248.22,57.78,UPI,Amit,Completed
ORD100699,2025-07-14 00:00:00,CUST1184,Neha Jain,Vadodara,Gujarat,Snacks,Namkeen,Britannia,6,250,8,230,1380,1073.04,306.96,Net Banking,Vikas,Completed
ORD100700,2025-12-09 00:00:00,CUST1060,Ananya Mehta,Nashik,Maharashtra,Personal Care,Soap,P&G,6,500,2,490,2940,2056.68,883.32,Net Banking,Neha,Completed
ORD100701,2025-09-13 00:00:00,CUST1128,Pooja Verma,Bhopal,Madhya Pradesh,Snacks,Biscuits,Britannia,3,100,15,85,0,185.64,0,Credit Card,Rohan,Cancelled
ORD100702,2025-07-07 00:00:00,CUST1120,Rahul Agrawal,Udaipur,Rajasthan,Home Care,Floor Cleaner,P&G,5,80,8,73.6,368,269.75,98.25,UPI,Neha,Completed
ORD100703,2025-08-22 00:00:00,CUST1266,Pooja Patel,Burhanpur,Madhya Pradesh,Beverages,Fruit Juice,Dabur,2,200,10,180,0,279.28,0,UPI,Sneha,Cancelled
ORD100704,2025-04-23 00:00:00,CUST1210,Sneha Verma,Ujjain,Madhya Pradesh,Beverages,Fruit Juice,P&G,6,250,5,237.5,1425,1170.48,254.52,Net Banking,Neha,Completed
ORD100705,2025-06-26 00:00:00,CUST1020,Pooja Sharma,Pune,Maharashtra,Personal Care,Soap,Britannia,7,250,5,237.5,1662.5,1366.54,295.96,UPI,Pooja,Completed
ORD100706,2025-08-08 00:00:00,CUST1156,Priya Singh,Nashik,Maharashtra,Baby Care,Baby Soap,Britannia,2,30,8,27.6,55.2,37.8,17.4,UPI,Rohan,Completed
ORD100707,2025-10-31 00:00:00,CUST1108,Rahul Singh,Khandwa,Madhya Pradesh,Beverages,Fruit Juice,Patanjali,4,200,2,196,784,631.52,152.48,Cash,Vikas,Completed
ORD100708,2025-09-12 00:00:00,CUST1292,Aarav Khan,Vadodara,Gujarat,Personal Care,Hair Oil,HUL,2,50,15,42.5,85,66.74,18.26,Debit Card,Pooja,Completed
ORD100709,2025-04-13 00:00:00,CUST1091,Vikas Jain,Mumbai,Maharashtra,Beverages,Green Tea,HUL,1,30,8,27.6,27.6,19.95,7.65,UPI,Pooja,Completed
ORD100710,2025-04-23 00:00:00,CUST1254,Meera Patel,Pune,Maharashtra,Baby Care,Diapers,Dabur,1,300,10,270,270,215.5,54.5,Debit Card,Pooja,Completed
ORD100711,2026-02-28 00:00:00,CUST1284,Ananya Singh,Mumbai,Maharashtra,Beverages,Fruit Juice,Tata,3,200,15,170,510,419.01,90.99,Net Banking,Pooja,Completed
ORD100712,2025-06-16 00:00:00,CUST1085,Sneha Mehta,Pune,Maharashtra,Grocery,Toor Dal,Nestle,4,250,5,237.5,950,798.8,151.2,Cash,Vikas,Completed
ORD100713,2025-12-26 00:00:00,CUST1222,Arjun Gupta,Surat,Gujarat,Baby Care,Diapers,Britannia,6,80,2,78.4,470.4,330.3,140.1,UPI,Vikas,Completed
ORD100714,2025-12-29 00:00:00,CUST1160,Rohan Jain,Pune,Maharashtra,Snacks,Namkeen,HUL,7,80,5,76,0,432.88,0,Debit Card,Pooja,Cancelled
ORD100715,2025-05-20 00:00:00,CUST1110,Vikas Khan,Bhopal,Madhya Pradesh,Beverages,Coffee,Patanjali,2,50,8,46,92,67.32,24.68,UPI,Sneha,Completed
ORD100716,2026-01-25 00:00:00,CUST1276,Rahul Gupta,Vadodara,Gujarat,Beverages,Soft Drink,Britannia,7,300,12,264,1848,1384.6,463.4,UPI,Rohan,Completed
ORD100717,2026-02-12 00:00:00,CUST1274,Meera Agrawal,Jabalpur,Madhya Pradesh,Baby Care,Baby Shampoo,Parle,1,80,5,76,76,57.92,18.08,UPI,Vikas,Completed
ORD100718,2025-07-09 00:00:00,CUST1005,Aditya Jain,Nashik,Maharashtra,Snacks,Biscuits,Nestle,4,40,8,36.8,0,107.2,0,Debit Card,Amit,Cancelled
ORD100719,2025-05-16 00:00:00,CUST1119,Rahul Verma,Vadodara,Gujarat,Snacks,Biscuits,Parle,5,120,0,120,600,490.8,109.2,UPI,Sneha,Completed
ORD100720,2026-02-13 00:00:00,CUST1003,Kavya Agrawal,Pune,Maharashtra,Home Care,Floor Cleaner,P&G,6,100,8,92,552,376.74,175.26,UPI,Vikas,Completed
ORD100721,2025-04-16 00:00:00,CUST1044,Priya Khan,Bhopal,Madhya Pradesh,Snacks,Chips,Patanjali,5,250,0,250,1250,858.55,391.45,Debit Card,Pooja,Completed
ORD100722,2026-02-28 00:00:00,CUST1161,Amit Joshi,Mumbai,Maharashtra,Beverages,Coffee,P&G,4,120,8,110.4,441.6,312.64,128.96,Net Banking,Amit,Completed
ORD100723,2025-08-18 00:00:00,CUST1041,Rohan Jain,Jabalpur,Madhya Pradesh,Home Care,Toilet Cleaner,ITC,2,50,5,47.5,95,81.16,13.84,UPI,Sneha,Completed
ORD100724,2026-01-18 00:00:00,CUST1025,Neha Singh,Vadodara,Gujarat,Grocery,Basmati Rice,Patanjali,5,50,8,46,230,180.65,49.35,Debit Card,Neha,Completed
ORD100725,2025-12-10 00:00:00,CUST1180,Vikas Khan,Nashik,Maharashtra,Grocery,Sugar,ITC,7,40,12,35.2,246.4,200.48,45.92,Net Banking,Amit,Completed
ORD100726,2025-06-25 00:00:00,CUST1133,Meera Jain,Khandwa,Madhya Pradesh,Beverages,Tea,HUL,6,100,15,85,0,377.76,0,UPI,Sneha,Cancelled
ORD100727,2026-03-09 00:00:00,CUST1252,Meera Mehta,Vadodara,Gujarat,Baby Care,Baby Soap,ITC,2,250,12,220,440,374.14,65.86,Debit Card,Vikas,Completed
ORD100728,2025-11-07 00:00:00,CUST1271,Aarav Singh,Nagpur,Maharashtra,Grocery,Toor Dal,Nestle,7,100,12,88,616,427.07,188.93,Cash,Pooja,Completed
ORD100729,2025-10-25 00:00:00,CUST1074,Ananya Verma,Khandwa,Madhya Pradesh,Beverages,Green Tea,Parle,5,120,8,110.4,552,404.35,147.65,Net Banking,Neha,Completed
ORD100730,2026-03-07 00:00:00,CUST1109,Aarav Khan,Pune,Maharashtra,Grocery,Toor Dal,HUL,5,60,15,51,255,205.25,49.75,Cash,Neha,Completed
ORD100731,2025-04-20 00:00:00,CUST1069,Amit Sharma,Bhopal,Madhya Pradesh,Beverages,Soft Drink,Patanjali,1,40,12,35.2,35.2,26.33,8.87,UPI,Sneha,Completed
ORD100732,2025-08-16 00:00:00,CUST1051,Aditya Verma,Pune,Maharashtra,Grocery,Basmati Rice,Parle,3,100,0,100,300,239.91,60.09,Cash,Pooja,Completed
ORD100733,2025-10-16 00:00:00,CUST1178,Arjun Jain,Bhopal,Madhya Pradesh,Home Care,Dishwash,Dabur,4,150,12,132,528,397.92,130.08,UPI,Rohan,Completed
ORD100734,2025-12-20 00:00:00,CUST1149,Rohan Patel,Vadodara,Gujarat,Snacks,Namkeen,Parle,1,100,10,90,0,72.61,0,UPI,Pooja,Returned
ORD100735,2025-05-24 00:00:00,CUST1168,Amit Sharma,Vadodara,Gujarat,Personal Care,Hair Oil,ITC,2,40,2,39.2,78.4,58.14,20.26,UPI,Sneha,Completed
ORD100736,2025-07-17 00:00:00,CUST1265,Meera Patel,Vadodara,Gujarat,Home Care,Glass Cleaner,P&G,7,500,15,425,2975,2513.7,461.3,UPI,Vikas,Completed
ORD100737,2025-11-13 00:00:00,CUST1193,Meera Jain,Nashik,Maharashtra,Home Care,Floor Cleaner,Britannia,7,30,0,30,210,172.41,37.59,Debit Card,Amit,Completed
ORD100738,2025-07-20 00:00:00,CUST1116,Kavya Mehta,Nagpur,Maharashtra,Beverages,Fruit Juice,Tata,4,40,10,36,144,111.96,32.04,Cash,Sneha,Completed
ORD100739,2026-03-31 00:00:00,CUST1065,Rohan Joshi,Mumbai,Maharashtra,Baby Care,Diapers,HUL,7,250,15,212.5,1487.5,1051.82,435.68,UPI,Pooja,Completed
ORD100740,2025-05-25 00:00:00,CUST1108,Meera Patel,Jaipur,Rajasthan,Beverages,Fruit Juice,Patanjali,3,150,12,132,396,301.14,94.86,UPI,Sneha,Completed
ORD100741,2026-02-02 00:00:00,CUST1138,Sneha Sharma,Ahmedabad,Gujarat,Grocery,Toor Dal,P&G,7,60,0,60,420,306.18,113.82,Credit Card,Neha,Completed
ORD100742,2025-07-04 00:00:00,CUST1229,Pooja Patel,Surat,Gujarat,Personal Care,Toothpaste,Tata,2,40,10,36,72,59.52,12.48,UPI,Amit,Completed
ORD100743,2025-11-03 00:00:00,CUST1124,Rahul Patel,Bhopal,Madhya Pradesh,Personal Care,Toothpaste,Patanjali,4,500,5,475,1900,1541.32,358.68,Net Banking,Neha,Completed
ORD100744,2026-03-31 00:00:00,CUST1135,Sneha Joshi,Kota,Rajasthan,Grocery,Sugar,HUL,5,250,0,250,1250,983.75,266.25,Cash,Sneha,Completed
ORD100745,2026-03-27 00:00:00,CUST1118,Priya Sharma,Ujjain,Madhya Pradesh,Beverages,Fruit Juice,Tata,2,50,10,45,90,61.3,28.7,Debit Card,Amit,Completed
ORD100746,2025-09-27 00:00:00,CUST1010,Kavya Mehta,Surat,Gujarat,Snacks,Dry Fruits,Nestle,5,30,0,30,150,126.95,23.05,Credit Card,Rohan,Completed
ORD100747,2025-08-09 00:00:00,CUST1110,Vivaan Verma,Vadodara,Gujarat,Beverages,Fruit Juice,Patanjali,2,120,8,110.4,220.8,176.6,44.2,Debit Card,Rohan,Completed
ORD100748,2025-04-24 00:00:00,CUST1291,Aditya Singh,Nashik,Maharashtra,Snacks,Namkeen,Nestle,1,50,5,47.5,47.5,32.52,14.98,Credit Card,Vikas,Completed
ORD100749,2025-12-24 00:00:00,CUST1011,Rohan Mehta,Nashik,Maharashtra,Home Care,Toilet Cleaner,Patanjali,5,150,8,138,0,593.3,0,Cash,Rohan,Cancelled
ORD100750,2025-09-02 00:00:00,CUST1277,Kavya Patel,Khandwa,Madhya Pradesh,Home Care,Floor Cleaner,P&G,3,150,12,132,396,318.78,77.22,Debit Card,Rohan,Completed
ORD100751,2025-07-20 00:00:00,CUST1124,Pooja Verma,Mumbai,Maharashtra,Snacks,Namkeen,Tata,5,200,5,190,950,654.05,295.95,Debit Card,Sneha,Completed
ORD100752,2025-08-06 00:00:00,CUST1211,Ananya Joshi,Indore,Madhya Pradesh,Baby Care,Diapers,Britannia,5,300,5,285,1425,1063.3,361.7,Net Banking,Neha,Completed
ORD100753,2026-02-20 00:00:00,CUST1038,Rahul Mehta,Bhopal,Madhya Pradesh,Snacks,Dry Fruits,P&G,1,60,8,55.2,55.2,44.65,10.55,Net Banking,Amit,Completed
ORD100754,2026-01-02 00:00:00,CUST1069,Pooja Singh,Vadodara,Gujarat,Beverages,Green Tea,P&G,2,60,2,58.8,117.6,92.02,25.58,Credit Card,Pooja,Completed
ORD100755,2025-07-16 00:00:00,CUST1068,Rahul Singh,Khandwa,Madhya Pradesh,Grocery,Toor Dal,P&G,5,250,2,245,1225,1012.3,212.7,Debit Card,Amit,Completed
ORD100756,2025-06-30 00:00:00,CUST1272,Vivaan Joshi,Mumbai,Maharashtra,Snacks,Chips,P&G,7,30,5,28.5,199.5,149.87,49.63,UPI,Rohan,Completed
ORD100757,2025-11-15 00:00:00,CUST1221,Kavya Joshi,Jabalpur,Madhya Pradesh,Home Care,Floor Cleaner,Parle,7,30,5,28.5,199.5,156.8,42.7,UPI,Sneha,Completed
ORD100758,2025-07-09 00:00:00,CUST1129,Neha Joshi,Mumbai,Maharashtra,Snacks,Chips,Nestle,1,150,5,142.5,0,98.56,0,UPI,Rohan,Returned
ORD100759,2025-12-06 00:00:00,CUST1298,Ananya Agrawal,Bhopal,Madhya Pradesh,Grocery,Wheat Flour,Tata,2,200,8,184,368,293.36,74.64,Credit Card,Sneha,Completed
ORD100760,2026-02-27 00:00:00,CUST1204,Vikas Jain,Surat,Gujarat,Personal Care,Shampoo,Tata,2,500,15,425,850,610.6,239.4,UPI,Rohan,Completed
ORD100761,2025-06-10 00:00:00,CUST1007,Vikas Verma,Nashik,Maharashtra,Snacks,Cookies,Patanjali,3,300,0,300,900,716.04,183.96,Debit Card,Neha,Completed
